LAKE_ID,COMID,GNIS_ID,GNIS_NAME,WaterbodyAreaSQM,WaterbodyAreaSQKM,WatershedAreaSQM,WatershedSQKM
1104ORD0532,22305285,959449,Ordway Pond,37000,0.037,331919.5728,0.33192
1301UWB6430,6187838, , ,37000,0.037,705243.9399,0.705244
1004MUD0228,9527289,958097,Mud Pond,37000,0.037,1305211.33,1.305211
0904UWB5069,15477729, , ,37000,0.037,282400.9328,0.282401
0903LPI0148,15476609,976571,Little Pine Pond,37000,0.037,105234.5065,0.105235
0903LIL0025,15464341,976546,Lilypad Pond,37000,0.037,153801.603,0.153802
0703GRE0143,22026740,951700,Green Lake,37000,0.037,605385.0331,0.605385
0703SIS0112B,22022316,965308,Sisley Ponds,37000,0.037,934540.4931,0.93454
1202UWB5180,3245530, , ,37000,0.037,783443.0882,0.783443
1301VOS0433,6185606,968608,Vosburg Pond,37000,0.037,3139680.092,3.13968
1309TRO0951,6186612, , ,37000,0.037,2136214.387,2.136214
1104LOO0257,22295238,955969,Loomis Ponds,37000,0.037,880481.4579,0.880481
1104UWB5268,22295460, , ,37000,0.037,1152136.224,1.152136
1203BUC0867,22738963,945062,Buck Ponds,37000,0.037,256333.1006,0.256333
1104HAT0506,22302769,952371,Hatching Pond,37000,0.037,765586.8654,0.765587
1301UWB0152D,6187552, , ,37000,0.037,38246190.9,38.246191
1203UWB0796,22739291, , ,37000,0.037,488345.391,0.488345
1302CLE0075A,6224648,946835,Clear Pool,37000,0.037,625210.1247,0.62521
1702UWB1063C,6239743, , ,37000,0.037,129550.5355,0.129551
1301UWB0150K,6229654,968295,Upper Pound Swamp,37000,0.037,350807.7113,0.350808
1302BAL0064A,6224126,942924,Ballard Lake,37000,0.037,231210.6685,0.231211
1402UWB0052B,4147048, , ,37000,0.037,2066700.866,2.066701
1402UWB0026A,4147052, , ,37000,0.037,2776280.487,2.77628
1402UWB0040C,4147004, , ,37000,0.037,15340493.23,15.340493
1401MUL0122,4147018, , ,37000,0.037,53975.53082,0.053976
1401PAR0092B,4147198, , ,37000,0.037,4957032.7,4.957033
0602UWB5413,9422477, , ,37000,0.037,4368302.108,4.368302
0103UWB5477,15574501, , ,37000,0.037,2560716.749,2.560717
0103UWB5112,15580979, , ,37000,0.037,220826.6593,0.220827
0703UWB5288,22022366, , ,37000,0.037,2783774.4,2.783774
0303BUD0015,21624289,945094,Bud Lee Pond,37000,0.037,3916192.713,3.916193
0903MCC0039,15465733,976649,McCuen Pond,37000,0.037,610667.0424,0.610667
0905UWB5332,15490832, , ,37000,0.037,2165589.763,2.16559
0905WOL0171,15490962,971569,Wolf Pond,37000,0.037,2165577.178,2.165577
0905UWB5280,15489408, , ,37000,0.037,463167.7101,0.463168
0801DOE0822,15509946,948531,Doe Pond,37000,0.037,1509966.83,1.509967
0801UWB0725,15512188, , ,37000,0.037,772536.2783,0.772536
0801PAN0564,15509520,959834,Panther Pond,37000,0.037,663736.1758,0.663736
0801UWB5041,15511964, , ,37000,0.037,1916484.383,1.916484
0801UWB5504,15512304, , ,37000,0.037,629536.4247,0.629536
0902EAS5188,15454640,949221,East Pond,37000,0.037,23388672.59,23.388673
0202UWB5412,15444291, , ,37000,0.037,2258738.756,2.258739
0202UWB5556,15444697, , ,37000,0.037,861607.4663,0.861607
1404UWB5425,2613298, , ,36000,0.036,430803.929,0.430804
1401UWB5080,4147132, , ,36000,0.036,4017296.776,4.017297
1306UWB5736,6200922, , ,36000,0.036,468606.938,0.468607
1501UWB6588,6244724, , ,36000,0.036,432637.6355,0.432638
1701COO0817,9495834,947400,Coopers Neck Pond,36000,0.036,850884.6158,0.850885
1301UWB0143C,6225942, , ,36000,0.036,163721.6563,0.163722
1301GAR0195A,6214092,950926,Garrison Pond,36000,0.036,465048.1205,0.465048
1304UWB0352B,6211176, , ,36000,0.036,380536.2672,0.380536
1305UWB5702,6210850, , ,36000,0.036,221305.8278,0.221306
1201UWB5248,22744465, , ,36000,0.036,345382.0209,0.345382
1104SCH0445,22303723,964597,Schofield Pond,36000,0.036,3589282.322,3.589282
1308GOO0904,6187914,951370,Goose Pond,36000,0.036,1457431.131,1.457431
1309UWB6413,6187828, , ,36000,0.036,73768.74776,0.073769
1003SUN0117,9523515, , ,36000,0.036,211372.2841,0.211372
1310CLE0N35B,6185698, , ,36000,0.036,1391724.977,1.391725
1301HAM0297,6185648, , ,36000,0.036,967039.5156,0.96704
1004TOM0242,9527631,967608,Tom Peck Pond,36000,0.036,1286259.968,1.28626
0905PIN0092,15490684,976821,Pine Hill Pond,36000,0.036,1008168.69,1.008169
0905UWB5143,15490766, , ,36000,0.036,231138.3827,0.231138
0801ROU5512,15509884,963001,Round Pond,36000,0.036,97137.27156,0.097137
0801OSW0585,15509684,959531,Oswego Pond,36000,0.036,1849902.205,1.849902
0801IKE0438,15511900, , ,36000,0.036,121421.8072,0.121422
0801BAR0905,15512302,943051,Barnes Lake,36000,0.036,126816.3358,0.126816
0903ROU0023,15465679,976914,Round Pond,36000,0.036,184375.1254,0.184375
0402UWB5046,15537149, , ,36000,0.036,117977.0632,0.117977
0301UWB5436,15566619, , ,36000,0.036,164859.0803,0.164859
1005BUC0364,10311576,945048,Buck Mountain Pond,36000,0.036,375170.588,0.375171
1004UWB5373,9527547, , ,36000,0.036,3369767.036,3.369767
1311RES0276,6186514, , ,36000,0.036,14997092.17,14.997092
1307KIN0838A,6189508,954687,Kingston Reservoir Number Two,36000,0.036,59080770.52,59.080771
1104CAR0531,22305289,945929,Carter Pond,36000,0.036,2667802.911,2.667803
1301UWB0416,6211078, , ,36000,0.036,2909798.325,2.909798
1104FAX0360,22303991,949937,Faxons Pond,36000,0.036,59033658.7,59.033659
1104UWB5238,22294582, , ,36000,0.036,1707203.11,1.707203
1104UWB0331C,22306961, , ,36000,0.036,9226630.409,9.22663
1310UWB0116,6187778, , ,36000,0.036,206016.0605,0.206016
1302COC0044U,6225894, , ,36000,0.036,421018.61,0.421019
1701WBR0903,9497734,969153,West Brook Pond,36000,0.036,4001582.79,4.001583
1701SCO0726A,9495094,964701,Scoy Pond,36000,0.036,4206315.79,4.206316
1302UWB0109B,6225508, , ,36000,0.036,22102751.85,22.102752
1402HOL0030A,4148606,952997,Holleys Pond,36000,0.036,645742.1867,0.645742
1401UWB5214,4147044, , ,36000,0.036,3010006.774,3.010007
1402BOW0052,4147056,944514,Bowers Pond,36000,0.036,1535187.481,1.535187
1401EWI0164,4148662, , ,36000,0.036,613357.6138,0.613358
1403SHA0307,1749597,959354,Olympus Lake,36000,0.036,211357.1527,0.211357
1401CLA0225,2616324,946786,Clarks Pond,36000,0.036,734776.0856,0.734776
1401UWB0138,4146850, , ,36000,0.036,918222.8043,0.918223
0601SCH0343A,8083339, , ,36000,0.036,642130.9953,0.642131
1702LON1108N,7731065, , ,36000,0.036,1269337.138,1.269337
0103BIP5370,15574393, , ,36000,0.036,1243665.252,1.243665
0403UWB5105,15548725, , ,36000,0.036,3360186.579,3.360187
0301MCC0162S,15558971,956728,McCargo Lake,36000,0.036,8951251.249,8.951251
0303UWB5054,21621471, , ,36000,0.036,4952966.663,4.952967
0703UWB0061A,22022632, , ,36000,0.036,2565871.068,2.565871
0302UWB5367,21632767, , ,36000,0.036,1541251.685,1.541252
0703BLO0079,22022368,944273,Bloodsucker Lake,36000,0.036,475783.1523,0.475783
0302UWB5178,21631117, , ,36000,0.036,4962478.311,4.962478
0303UWB5063,21621501, , ,36000,0.036,4380913.725,4.380914
0902TWI0101,15454744, , ,36000,0.036,410110.6001,0.410111
0904MUD0308,15477561,976703,Mud Pond,36000,0.036,3259129.842,3.25913
0801STI0836,15510026,966452,Stink Lake,36000,0.036,1311232.135,1.311232
0801NBR0992,15516032,958705,North Branch Lake,36000,0.036,886742.5112,0.886743
0902CHA0055,15448176,946410,Charlie Pond,36000,0.036,171805.1179,0.171805
0801BLO0984,15512264,944274,Bloodsucker Pond,36000,0.036,132217.5661,0.132218
1601UWB5901,7711178, , ,35000,0.035,324774.1694,0.324774
0603UWB5023,8100559, , ,35000,0.035,386847.1292,0.386847
0502UWB5199,8118691, , ,35000,0.035,743540.3506,0.74354
0603UWB5509,8100179, , ,35000,0.035,610835.5581,0.610836
1401UWB5190,4147350, , ,35000,0.035,915523.4717,0.915523
1403UWB0364,1748459, , ,35000,0.035,183475.2281,0.183475
1307SPR0843,6191438,966073,Spring Lake,35000,0.035,847313.1553,0.847313
1303UWB5608,6217672, , ,35000,0.035,221277.5355,0.221278
1301CRY0337,6216310,947895,Crystal Lake,35000,0.035,2019283.341,2.019283
1701MCK5035,9495720,956788,McKay Lake,35000,0.035,7694707.468,7.694707
1701CON0563,9495674,947313,Conoe Lake,35000,0.035,9172835.769,9.172836
1302UWB5141,6225360, , ,35000,0.035,3140525.451,3.140525
1301CAM0163A,6228140,945581,Camp Field Reservoir,35000,0.035,84564.81166,0.084565
1302UWB5214,6224572, , ,35000,0.035,256390.1234,0.25639
1104PAL0127B,22294638,959792,Palmer Lake,35000,0.035,3432343.461,3.432343
1102UWB1114,22289713, , ,35000,0.035,99869.86146,0.09987
1104OWL0446,22303715, , ,35000,0.035,1266617.263,1.266617
1104GRA0650,22305191,951571,Grassy Pond,35000,0.035,259934.1629,0.259934
1004ONC5096,9527511,959358,Oncio Pond,35000,0.035,1757610.458,1.75761
1002UWB5009,9520933, , ,35000,0.035,316699.1446,0.316699
0904SHI0283,15477535,976988,Shingle Pond,35000,0.035,251822.1877,0.251822
0801PAR0600,15512064,959949,Parsons Pond,35000,0.035,485663.6184,0.485664
0703UWB5300,22022376, , ,35000,0.035,500984.5951,0.500985
0303UWB5012,15504420, , ,35000,0.035,268056.9544,0.268057
0704UWB5637,22026856, , ,35000,0.035,73796.24051,0.073796
0104UWB5507,15548787, , ,35000,0.035,1098266.127,1.098266
0403UWB5386,15550445, , ,35000,0.035,618903.2792,0.618903
0302UWB5264,15537171, , ,35000,0.035,750865.4662,0.750865
0302UWB5283,21632679, , ,35000,0.035,231356.5245,0.231357
0704MUA5703,21980951, , ,35000,0.035,136826.3588,0.136826
0102UWB5065,15568329, , ,35000,0.035,154109.7735,0.15411
0102UWB5134,15568177, , ,35000,0.035,93721.71815,0.093722
0103UWB5346,15581009, , ,35000,0.035,2368914.765,2.368915
1005THE0431,10312994, , ,35000,0.035,989583.8086,0.989584
1201MAY0673,22739375,970342,Maylender Pond,35000,0.035,2238525.208,2.238525
1203SNY0817B,22739143,965611,Snyders Pond,35000,0.035,2946166.784,2.946167
1304UWB0348,6211006, , ,35000,0.035,8651766.879,8.651767
1101UWB5072,22287821, , ,35000,0.035,157438.9923,0.157439
1104PAC0145,22295538,959733,Packers Pond,35000,0.035,18947754.06,18.947754
1306PIN0471A,6199658,960571,Pinebush Lake,35000,0.035,2289824.555,2.289825
1104SCO0241,22294970,964667,Scotch Lake,35000,0.035,731181.7732,0.731182
1201BLI0790A,22739105,944255,Blind Mans Vly,35000,0.035,1402967.5,1.402968
1310UWB0N74C,6187366, , ,35000,0.035,358085.8512,0.358086
1104OWL0222,22295094,959684,Owl Pond,35000,0.035,715008.803,0.715009
1201FON0678A,22744441,950364,Fonda Reservoir,35000,0.035,4484139.036,4.484139
1104HAT0463,22303683,952365,Hatch Pond,35000,0.035,3222206.029,3.222206
1104UWB0540A,22305299, , ,35000,0.035,860771.2352,0.860771
1302UWB0071A,6224694, , ,35000,0.035,8391956.215,8.391956
1702UWB1063A,6239665, , ,35000,0.035,733167.6179,0.733168
1501UWB1007G,6244682, , ,35000,0.035,20148218.51,20.148219
1701LOT0895,9497732,956041,Lotus Lake,35000,0.035,20290664.69,20.290665
1701LTW0982,9497888,968767,Wantagh Pond,35000,0.035,38782560.96,38.782561
1401TWI0120A,4147084,968070,Twin Ponds,35000,0.035,5399478.35,5.399478
1401STE0033,4147266,947703,Crane Pond,35000,0.035,27139332.61,27.139333
1401UWB0162A,4148626, , ,35000,0.035,2054076.808,2.054077
1403UWB5380,1749543, , ,35000,0.035,800407.5891,0.800408
0603UWB5069,8100359, , ,35000,0.035,873559.5822,0.87356
0503UWB5221,8110417, , ,35000,0.035,1341403.334,1.341403
0502PET0042,8118667,960247,Peterson Lake,35000,0.035,1258273.096,1.258273
0104UWB0081,15574455, , ,35000,0.035,11881589.93,11.88159
0403DRE0138C,15548831,948640,Dream Lake,35000,0.035,3568661.821,3.568662
0703UWB5362,22022734, , ,35000,0.035,284239.7956,0.28424
0703POW0080,22022342,961083,Powlish Pond,35000,0.035,2848304.391,2.848304
0702UWB5453,22026898, , ,35000,0.035,1975381.663,1.975382
0706UWB5518,22026996, , ,35000,0.035,1057971.723,1.057972
0902UWB5190,15454686, , ,35000,0.035,1809515.184,1.809515
0905SHI0099,15490742,976986,Shiner Pond,35000,0.035,661025.2229,0.661025
0905UWB5118,15490588, , ,35000,0.035,1865226.352,1.865226
0801LYO0649,15509768,956203,Lyons Marsh,35000,0.035,2146666.79,2.146667
0801HAR0542,15508358,952256,Harrington Pond,35000,0.035,16502207.53,16.502208
0801BUR0995,15515986,945276,Burp Lake,35000,0.035,625948.5823,0.625949
0801DEE0921,15512330,948216,Deer Pond,35000,0.035,298599.4955,0.298599
0201UWB5477,8968262, , ,35000,0.035,10216057.9,10.216058
1702WIN1108O,7731071, , ,34000,0.034,143048.5644,0.143049
0601UWB5514,120053438, , ,34000,0.034,128618.5718,0.128619
0603CLI5135,8086337, , ,34000,0.034,203285.2422,0.203285
1306UWB0639,6200892, , ,34000,0.034,812148.2784,0.812148
1403MEL0309,1749653,956921,Melbern Lake,34000,0.034,576480.246,0.57648
1003CHU0056,9522099,946936,Club Pond,34000,0.034,1040656.108,1.040656
1310UWB6702,6187676, , ,34000,0.034,192536.2653,0.192536
1702HAR1057H,6240113, , ,34000,0.034,573028.1652,0.573028
0905LFI0320,15489418,976560,Little Fish Pond,34000,0.034,3228556.27,3.228556
0905CLE0230,15494494,946827,Clear Pond,34000,0.034,220349.3739,0.220349
0903UWB5121,15466295, , ,34000,0.034,8335788.192,8.335788
0705UWB5505,22025370, , ,34000,0.034,258220.7247,0.258221
0303UWB0010,21623069, , ,34000,0.034,286050.2193,0.28605
0301UWB0158M,21975505, , ,34000,0.034,85559.07988,0.085559
0301UWB5373,21975543, , ,34000,0.034,117079.3302,0.117079
0104LUC5718,15581959, , ,34000,0.034,1626587.842,1.626588
0705UWB5983,8118625, , ,34000,0.034,100832.8076,0.100833
0101UWB5303,15568247, , ,34000,0.034,119927.8214,0.119928
1003WHI0039,9521033,971061,Whistle Pond,34000,0.034,401201.6553,0.401202
1308UWB6365,6188108, , ,34000,0.034,557732.9705,0.557733
1104MAR0399,22303873,956561,Marsh Pond,34000,0.034,2578907.349,2.578907
1203BEE0892,22738955, , ,34000,0.034,1629613.845,1.629614
1104UWB0551A,22305197, , ,34000,0.034,903063.5204,0.903064
1104AVA0707,22302757,942723,Avalanche Lake,34000,0.034,1228681.788,1.228682
1104UWB5523,22303203, , ,34000,0.034,1893206.403,1.893206
1201DRY0761,22739187,948698,Dry Lake,34000,0.034,1260001.755,1.260002
1201PRA0733,22739263,961087,Prairie Lake,34000,0.034,879595.1624,0.879595
1203BEA0915,22738099,943434,Beaver Pond,34000,0.034,752765.8672,0.752766
1204UWB0996A,22742129, , ,34000,0.034,32102359.71,32.10236
1306JER0472,6199676,954010,Lake Jerry,34000,0.034,2040684.908,2.040685
1301UWB0033E,6226072, , ,34000,0.034,1618265.663,1.618266
1702CRE1059A,6240497,947747,Crestwood Lake,34000,0.034,5052649.275,5.052649
1702RE21073A,6240533,962401,Reservoir Number Two,34000,0.034,7798030.799,7.798031
1301PET0161G,6225634,960249,Petersons Pond,34000,0.034,669245.7613,0.669246
1701NEW0986,9497904,958493,Newbridge Pond,34000,0.034,14067529.3,14.067529
1402UWB0049,4146864, , ,34000,0.034,3048738.069,3.048738
0602UWB0161,9419517, , ,34000,0.034,25922442.63,25.922443
0602UWB0109,9419627, , ,34000,0.034,9814369.403,9.814369
0602UWB5305,9422545, , ,34000,0.034,903915.9833,0.903916
0104UWB5423,15581079, , ,34000,0.034,216323.5925,0.216324
0302UWB5257,21632733, , ,34000,0.034,172866.9443,0.172867
0705UWB0371A,21982593, , ,34000,0.034,16145801.55,16.145802
0706UWB0217,22027030, , ,34000,0.034,1378160.606,1.378161
0303CAS0021A,21621529,946005,Castor Pond,34000,0.034,48310599.35,48.310599
0902WHI0158,22303107, , ,34000,0.034,203276.7987,0.203277
0902MUD0168,15454556,970389,Mud Pond,34000,0.034,4020992.157,4.020992
0904UWB5107,15476463, , ,34000,0.034,703308.4789,0.703308
0904UWB0346,15476485, , ,34000,0.034,1996498.301,1.996498
0902UWB5055,15475287, , ,34000,0.034,2316870.27,2.31687
0902SOT0159,22303111, , ,34000,0.034,2072187.484,2.072187
0902LAM5101,15448004,955007,Lamica Lake,34000,0.034,475192299.1,475.192299
0801CED0705,15512152,946135,Cedar Pond,34000,0.034,4123332.015,4.123332
0801LOS0702,15512168,956013,Lost Lake,34000,0.034,328272.9643,0.328273
0202UWB5550,15444659, , ,34000,0.034,6612128.599,6.612129
0501UWB5078,8117549, , ,33000,0.033,757705.1037,0.757705
0603UWB5021,8100567, , ,33000,0.033,369751.0793,0.369751
1306UWB0597,6200710, , ,33000,0.033,332786.3867,0.332786
1401UWB0122A,4147030, , ,33000,0.033,1199716.839,1.199717
1306UWB6137,6199662, , ,33000,0.033,464997.4376,0.464997
1306DEW0449,6199510,948114,DeWitt Lake,33000,0.033,9446784.805,9.446785
1306UWB5587,6200700, , ,33000,0.033,211373.6841,0.211374
1501UWB5490,6244642, , ,33000,0.033,158312.8108,0.158313
1301UWB0141,6225928, , ,33000,0.033,62072.61475,0.062073
1304UWB5254,6211144, , ,33000,0.033,172729.1967,0.172729
1104LTW0484,22302853, , ,33000,0.033,663002.0627,0.663002
1005SPE0409,10312160,965970,Spectacle Ponds,33000,0.033,527202.8857,0.527203
1702KIS0076,9508826,954726,Kissena Lake,33000,0.033,4745951.266,4.745951
0905LIL0311,15476511,976545,Lilypad Pond,33000,0.033,135811.3196,0.135811
0903PAR0266,15466443,959960,Partridge Pond,33000,0.033,455982.5254,0.455983
0701UWB5026,21972086, , ,33000,0.033,261799.8515,0.2618
0402CEM0059C,15538703, , ,33000,0.033,5653223.88,5.653224
1003UWB0176,9523549, , ,33000,0.033,4257526.534,4.257527
1003CAR5111,9522117,945891,Carpenter Pond,33000,0.033,6592854.624,6.592855
1301UWB6817,6186632, , ,33000,0.033,163714.4951,0.163714
1301SPR0829,6188082, , ,33000,0.033,1352908.812,1.352909
1307UWB0858C,6189498, , ,33000,0.033,20524628.29,20.524628
1104UWB5240,22295402, , ,33000,0.033,1087421.175,1.087421
1303GOS0304,6216384,951404,Goshen Number Two Reservoir,33000,0.033,2019131.265,2.019131
1104UWB0392,22303731, , ,33000,0.033,3797567.561,3.797568
1104LOO0256,22295252, , ,33000,0.033,1435371.806,1.435372
1306KAT6307,6199622,954406,Katz Pond,33000,0.033,318390.2659,0.31839
1202UWB5153,3245420, , ,33000,0.033,361549.2516,0.361549
1302DRE0128F,6225842, , ,33000,0.033,263580.2656,0.26358
1501BLY1016K,6244650,944366,Blythea Lake,33000,0.033,194291.6891,0.194292
1702WIL0289,9508626,971370,Willow Pond,33000,0.033,14130953.11,14.130953
1501SHA1016H,6244654,964908,Shadowmere Lake,33000,0.033,440739.0258,0.440739
1301OSS0183D,6224818, , ,33000,0.033,706165.8605,0.706166
1401UWB0161,4148646, , ,33000,0.033,5742083.286,5.742083
1403UWB5378,1749495, , ,33000,0.033,4502.405336,0.004502
1403FRI0326,1749499,950727,Frick Pond,33000,0.033,7304185.969,7.304186
0503ERW0023B,8110393,949701,Erwin Pond,33000,0.033,1246552.127,1.246552
0601UWB5443,8086167, , ,33000,0.033,257237.6814,0.257238
1702UWB1108D,9507842, , ,33000,0.033,113367.0829,0.113367
1702UWB1110C,7730771, , ,33000,0.033,2763726.673,2.763727
0701UWB5005,21971912, , ,33000,0.033,2512655.737,2.512656
0905LSI0153,15490910,955688,Little Silver Dawn Lake,33000,0.033,1198816.434,1.198816
0905SIL0154,15490916,965245,Silver Dawn Lake,33000,0.033,151998.9876,0.151999
0905UWB5241,15489346, , ,33000,0.033,3116111.158,3.116111
0905UWB5126,15490504, , ,33000,0.033,15514734.82,15.514735
0905UWB5127,15490514, , ,33000,0.033,3906632.59,3.906633
0905UWB0208,15493506, , ,33000,0.033,835490.2939,0.83549
0801UWB5639,15517028, , ,33000,0.033,845394.2381,0.845394
0801UWB5638,15517048, , ,33000,0.033,360647.825,0.360648
0801UWB5193,15511870, , ,33000,0.033,351654.6445,0.351655
0801HAL5631,15516910, , ,33000,0.033,7594597.786,7.594598
0903JOR5133,15465765, , ,33000,0.033,9372722.932,9.372723
0202SHE0152,9049037, , ,33000,0.033,36295144.2,36.295144
0202UWB5664,15444655, , ,32000,0.032,3356178.861,3.356179
0603UWB5014,8100503, , ,32000,0.032,331073.7484,0.331074
0603UWB5174,8086295, , ,32000,0.032,632321.8924,0.632322
0602KNA5633,9421553, , ,32000,0.032,245592.6871,0.245593
1401UWB5262,2614630, , ,32000,0.032,580081.948,0.580082
1401UWB0220C,2614644, , ,32000,0.032,1415538.038,1.415538
1307STO0846,6191472,966517,Stone Ridge Pond,32000,0.032,3770366.089,3.770366
1202UWB6395,6189496, , ,32000,0.032,278859.1673,0.278859
1702FRE0209,9508540,950715,Fresh Pond,32000,0.032,789046.8097,0.789047
1302UWB0072A,6224548, , ,32000,0.032,244704.8209,0.244705
1201UWB5040,22744059, , ,32000,0.032,360715.5683,0.360716
1101BUC0067B,22287791,945068,Bucket Pond,32000,0.032,345420.4448,0.34542
1104EAG0476,22302841,948949,Eagles Nest Pond,32000,0.032,330173.4802,0.330173
1301UWB6382,6187944, , ,32000,0.032,62975.88249,0.062976
1301OLA0963,6187798, , ,32000,0.032,125049.5431,0.12505
1301UWB6873,6185578, , ,32000,0.032,848362.5635,0.848363
1006LJA0394A,10311916,955570,Little Jabe Pond,32000,0.032,178141.6768,0.178142
1004UWB5192,9527593, , ,32000,0.032,2272946.781,2.272947
1004LCH0240,9527633, , ,32000,0.032,4409157.375,4.409157
0906DUC0027,15490800,948753,Duck Pond,32000,0.032,108831.4271,0.108831
0902STA0183,15454704,970650,Star Mountain Pond,32000,0.032,597213.7384,0.597214
0904UWB5067,15477747, , ,32000,0.032,440688.1497,0.440688
0903LON0061,15465789,976581,Lone Pond,32000,0.032,170888.1413,0.170888
0705UWB5944,21982553, , ,32000,0.032,251093.0137,0.251093
0302UWB5237,21632573, , ,32000,0.032,90030.60658,0.090031
0704UWB5700,21980953, , ,32000,0.032,153927.5507,0.153928
0103UWB5458,15574469, , ,32000,0.032,110877.2338,0.110877
1305UWB0371A,6210838, , ,32000,0.032,9608823.861,9.608824
1203UWB0868,22738937, , ,32000,0.032,818417.3368,0.818417
1104CED0623,22305159, , ,32000,0.032,972277.9124,0.972278
1306UWB0536A,6199722, , ,32000,0.032,5483456.913,5.483457
1310UWB6705,6187354, , ,32000,0.032,219536.183,0.219536
1301UWB0206,6185700, , ,32000,0.032,632372.4416,0.632372
1702UWB0159,9508634, , ,32000,0.032,19591104.92,19.591105
1401BOY0176A,4147322,944546,Boyds Pond,32000,0.032,1875995.049,1.875995
0603UWB5056,8100293, , ,32000,0.032,310360.1009,0.31036
0601UWB0364,8083365, , ,32000,0.032,1911964.182,1.911964
0601UWB5805,8084783, , ,32000,0.032,268913.4406,0.268913
0603UWB5062,8100447, , ,32000,0.032,409341.5465,0.409342
0503UWB5215,8110427, , ,32000,0.032,461797.9587,0.461798
1601UWB1116C,7711496, , ,32000,0.032,1232470.324,1.23247
0103UWB5479,15574493, , ,32000,0.032,2967909.107,2.967909
0301UWB0158G,15557681, , ,32000,0.032,5893296.268,5.893296
0301UWB0168E,15559265, , ,32000,0.032,1156779.796,1.15678
0302UWB5262,21632791, , ,32000,0.032,178265.2077,0.178265
0705UWB0340C,21982607, , ,32000,0.032,104453501,104.453501
0303GRA0037,21625053,951612,Grays Millpond,32000,0.032,4544329.427,4.544329
0902UWB5050,15448042, , ,32000,0.032,46703795.19,46.703795
0903UWB5199,15466051, , ,32000,0.032,2467169.27,2.467169
0903UWB5025,15465713, , ,32000,0.032,7230436.264,7.230436
0801UWB5612,15510100, , ,32000,0.032,250031.7234,0.250032
0801UWB5414,15512232, , ,32000,0.032,1581053.389,1.581053
0801UWB5596,15510132, , ,32000,0.032,474856.533,0.474857
0201VEE5457,8968408,968476,Vee Pond,32000,0.032,3662160.604,3.662161
1702UWB1107D,7730841, , ,31000,0.031,133152.6533,0.133153
1702UWB1108S,7730905, , ,31000,0.031,233019.775,0.23302
0603BOS0021,8100479,944469,Bosket Lake,31000,0.031,205101.5992,0.205102
0502UWB5203,8118703, , ,31000,0.031,136842.4159,0.136842
1403UWB5470,1748491, , ,31000,0.031,1402052.96,1.402053
1303UWB0243,6216362,954806,Korby Lake,31000,0.031,2079427.399,2.079427
1701SEV0794,9495618,964862,Seven Ponds,31000,0.031,5221312.913,5.221313
1701HAL0818,9495840,952076,Halsey Neck Pond,31000,0.031,878807.553,0.878808
1301LAT0206,6213594, , ,31000,0.031,201509.4777,0.201509
1301UWB5481,6213010, , ,31000,0.031,5252816.511,5.252817
1301UWB5928,6210668, , ,31000,0.031,346326.6778,0.346327
1104LSH0383A,22303827,955687,Little Sherman Pond,31000,0.031,921974.7526,0.921975
1104LRO0425,22303787,955661,Little Rock Pond,31000,0.031,392242.2198,0.392242
1104BUR0426,22303785,945206,Burge Pond,31000,0.031,317570.8553,0.317571
1104AND0376,22303905,942468,Andrew Pond,31000,0.031,7327304.261,7.327304
1309BLA0912,6187698,969888,Black Lake,31000,0.031,158329.0803,0.158329
1311UWB0273B,6185598, , ,31000,0.031,444358.8824,0.444359
1104COO0335,22304073,947378,Coon Pond,31000,0.031,1297093.287,1.297093
1103HAL0085A,22287659,952071,Halls Pond,31000,0.031,303215.1717,0.303215
0902LDU0024,15448152,955517,Little Duck Pond,31000,0.031,72862.09311,0.072862
0902LOS0200,15457240, , ,31000,0.031,733921.3685,0.733921
0904ORE0300,15477763,976774,Orebed Ponds,31000,0.031,305782.2551,0.305782
0801UWB0419,15494524, , ,31000,0.031,2027093.352,2.027093
0902BLA0175,15454584,944175,Black Pond,31000,0.031,652057.0248,0.652057
0403UWB5268,15548899, , ,31000,0.031,116206.7771,0.116207
0104UWB5720,15581969, , ,31000,0.031,1405706.448,1.405706
0402UWB5160,15538761, , ,31000,0.031,556444.3838,0.556444
0704UWB5763,21980971, , ,31000,0.031,675044.6562,0.675045
0102UWB5205,15566807, , ,31000,0.031,88335.75363,0.088336
0102UWB5074,15568175, , ,31000,0.031,919176.7919,0.919177
0103UWB5119,15580995, , ,31000,0.031,160460.7226,0.160461
1005MIL0402,10312126,957341,Millman Pond,31000,0.031,453433.0417,0.453433
1005MEL5325,10312226,956934,Melvin Pond,31000,0.031,675720.7359,0.675721
1003DAI5107,9522073,947988,Daigneau Pond,31000,0.031,1822278.617,1.822279
1310TAP0079,6185696,967056,Taplin Pond,31000,0.031,475048.5316,0.475049
1309UWB6546,6186602, , ,31000,0.031,224876.833,0.224877
1309UWB6428,6187746, , ,31000,0.031,884207.4758,0.884207
1309UWB6414,6187782, , ,31000,0.031,293251.6986,0.293252
1203POT0818,22739121,961046,Potter Pond,31000,0.031,367841.9433,0.367842
1201UWB0982,22746205, , ,31000,0.031,33906434.01,33.906434
1104MUD0245,22294894,958036,Mud Lake,31000,0.031,482966.3979,0.482966
1309UWB6548,6186600, , ,31000,0.031,145724.7493,0.145725
1302UWB0044P,6225854, , ,31000,0.031,21747856.18,21.747856
