"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"1301ALC0185","ALCOVE RESERVOIR",2016,"2016-09-20","2016-10-13",2,"1301ALC0185_C",42.47783,-73.93925
"1301ALC0185","ALCOVE RESERVOIR",2018,"2018-10-11","2018-10-11",1,"1301ALC0185_C",42.47783,-73.93925
"1301ALC0185","ALCOVE RESERVOIR",2020,"2020-09-25","2020-09-25",1,"1301ALC0185_C",42.47783,-73.93925
"1301ALC0185","ALCOVE RESERVOIR",2022,"2022-09-09","2022-11-09",6,"1301ALC0185_C",42.47783,-73.93925
"1301BAR0181","BARGER POND",2015,"2015-07-24","2015-07-24",1,"1301BAR0181_C",41.3595,-73.8127
"1301BAR0181","BARGER POND",2018,"2018-07-03","2018-10-07",2,"1301BAR0181_C",41.3595,-73.8127
"1301BAR0181","BARGER POND",2019,"2019-06-01","2019-10-14",15,"1301BAR0181_BEACH, 1301BAR0181_C",41.3595,-73.8127
"1301BAR0181","BARGER POND",2022,"2022-08-14","2022-08-14",1,"1301BAR0181_C",41.3595,-73.8127
"1301BAR0181","BARGER POND",2016,"2016-08-05","2016-08-05",1,"1301BAR0181_BEACH",41.3595,-73.8127
"1301BAR0181","BARGER POND",2017,"2017-10-05","2017-10-22",2,"1301BAR0181_C",41.3595,-73.8127
"1301BAR0181","BARGER POND",2021,"2021-06-13","2021-08-21",3,"1301BAR0181_C",41.3595,-73.8127
"1301BAR0181","BARGER POND",2020,"2020-07-25","2020-10-15",5,"1301BAR0181_BEACH, 1301BAR0181_C",41.3595,-73.8127
"1301BAR0192B","BARNES LAKE",2019,"2019-08-05","2019-08-27",2,"1301BAR0192B_C",41.3259,-74.0809
"1301BOW0444","BIG BOWMAN POND",2016,"2016-08-14","2016-08-28",2,"1301BOW0444_SSW",42.6483,-73.488
"1301BOW0444","BIG BOWMAN POND",2018,"2018-06-17","2018-06-17",1,"1301BOW0444_SSW",42.6483,-73.488
"1301BOY0159A","LAKE BOYCE",2015,"2015-07-14","2015-07-14",1,"1301BOY0159A_C",41.2475,-74.0034
"1301BOY0159A","LAKE BOYCE",2021,"2021-08-03","2021-08-03",1,"1301BOY0159A_BEACH",41.2475,-74.0034
"1301BRO0193A","BROOKS LAKE",2016,"2016-07-28","2016-07-28",1,"1301BRO0193A_C",41.3303,-73.9947
"1301BRO0193A","BROOKS LAKE",2019,"2019-08-21","2019-08-21",1,"1301BRO0193A_C",41.3303,-73.9947
"1301BRO0193A","BROOKS LAKE",2017,"2017-08-15","2017-09-07",2,"1301BRO0193A_C",41.3303,-73.9947
"1301BRO0193A","BROOKS LAKE",2018,"2018-08-21","2018-08-21",1,"1301BRO0193A_C",41.3303,-73.9947
"1301BUC0303","BUCKINGHAM LAKE",2012,"2012-07-14","2012-08-25",3,"1301BUC0303_C",42.6635,-73.8071
"1301BUC0303","BUCKINGHAM LAKE",2020,"2020-08-15","2020-08-30",2,"1301BUC0303_C",42.6635,-73.8071
"1301BUC0303","BUCKINGHAM LAKE",2014,"2014-07-13","2014-07-13",1,"1301BUC0303_C",42.6635,-73.8071
"1301BUC0303","BUCKINGHAM LAKE",2019,"2019-08-24","2019-08-24",1,"1301BUC0303_C",42.6635,-73.8071
"1301BUC0303","BUCKINGHAM LAKE",2013,"2013-06-15","2013-07-27",4,"1301BUC0303_C",42.6635,-73.8071
"1301BUR0386B","BURDEN LAKE",2015,"2015-08-30","2015-08-30",1,"1301BUR0386B_DH",42.60474,-73.56922
"1301BUR0386C","BURDEN THIRD LAKE",2013,"2013-09-29","2013-10-14",2,"1301BUR0386C_C",42.5947,-73.5614
"1301BUR0386C","BURDEN THIRD LAKE",2017,"2017-06-13","2017-07-12",2,"1301BUR0386C_C",42.5947,-73.5614
"1301CAN0168A","CANOPUS LAKE",2020,"2020-07-19","2020-07-19",1,"1301CAN0168A_OPRBEACH",41.4565,-73.8353
"1301CHO0437","CHODIKEE LAKE",2015,"2015-06-22","2015-06-22",1,"1301CHO0437_C",41.7727,-73.9838
"1301CHO0437","CHODIKEE LAKE",2020,"2020-06-28","2020-09-25",2,"1301CHO0437_C",41.7727,-73.9838
"1301CHO0437","CHODIKEE LAKE",2022,"2022-07-13","2022-08-11",2,"1301CHO0437_C",41.7727,-73.9838
"1301CHO0437","CHODIKEE LAKE",2018,"2018-07-16","2018-09-01",2,"1301CHO0437_C",41.7727,-73.9838
"1301CHO0437","CHODIKEE LAKE",2016,"2016-09-21","2016-09-21",1,"1301CHO0437_C",41.7727,-73.9838
"1301COR0165B","CORTLANDT LAKE",2020,"2020-08-03","2020-08-03",1,"1301COR0165B_BEACH",41.3293,-73.9124
"1301COR0165B","CORTLANDT LAKE",2021,"2021-08-24","2021-08-24",1,"1301COR0165B_BEACH",41.3293,-73.9124
"1301COR0165B","CORTLANDT LAKE",2019,"2019-08-27","2019-08-27",1,"1301COR0165B_BEACH",41.3293,-73.9124
"1301COR0165B","CORTLANDT LAKE",2018,"2018-07-02","2018-07-02",1,"1301COR0165B_BEACH",41.3293,-73.9124
"1301CRO1033","CROTON RESERVOIR",2022,"2022-10-25","2022-10-25",1,"1301CRO1033_C",40.786,-73.962
"1301GLA0394","GLASS LAKE",2021,"2021-08-20","2021-08-20",1,"1301GLA0394_C",42.623,-73.5308
"1301HAM0297","HAMPTON MANOR POND",2017,"2017-10-03","2017-10-03",1,"1301HAM0297_C",42.617,-73.7264
"1301HAR1036","HARLEM MEER",2016,"2016-07-06","2016-10-26",15,"1301HAR1036_C, 1301HAR1036_NUT, 1301HAR1036_NW, 1301HAR1036_S",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2019,"2019-06-24","2019-09-16",7,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2020,"2020-05-29","2020-09-09",11,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2014,"2014-09-17","2014-10-10",3,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2015,"2015-07-28","2015-10-21",9,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2022,"2022-06-30","2022-10-11",9,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2017,"2017-07-17","2017-10-23",12,"1301HAR1036_C, 1301HAR1036_NE, 1301HAR1036_NW",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2018,"2018-06-04","2018-10-15",16,"1301HAR1036_C, 1301HAR1036_NC, 1301HAR1036_NE",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2021,"2021-06-14","2021-09-13",4,"1301HAR1036_C",40.7961,-73.9512
"1301HES0184","HESSIAN LAKE",2017,"2017-08-15","2017-08-15",1,"1301HES0184_C",41.3154,-73.9913
"1301IND0167","INDIAN LAKE",2018,"2018-06-23","2018-06-25",2,"1301IND0167_C",41.3731,-73.8877
"1301IND0167","INDIAN LAKE",2017,"2017-07-04","2017-07-31",2,"1301IND0167_C, 1301IND0167_SSW",41.3731,-73.8877
"1301LAW0207","LAWSON LAKE",2016,"2016-09-20","2016-09-30",2,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2013,"2013-08-13","2013-09-25",5,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2021,"2021-09-25","2021-09-25",1,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2022,"2022-07-16","2022-09-09",4,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2014,"2014-08-25","2014-10-02",2,"1301LAW0207_C, 1301LAW0207_SW",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2015,"2015-07-21","2015-09-24",2,"1301LAW0207_C, 1301LAW0207_SSW",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2017,"2017-08-09","2017-10-23",4,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2018,"2018-07-02","2018-08-20",2,"1301LAW0207_C",42.5391,-73.9599
"1301LON0428","LONG POND",2022,"2022-09-11","2022-09-11",1,"1301LON0428_OPRBEACH",42.7921,-73.4387
"1301LON0428","LONG POND",2019,"2019-07-16","2019-08-14",2,"1301LON0428_OPRBEACH",42.7921,-73.4387
"1301LON0428","LONG POND",2021,"2021-10-06","2021-10-08",2,"1301LON0428_C",42.7921,-73.4387
"1301LON0428","LONG POND",2013,"2013-07-22","2013-08-27",2,"1301LON0428_C",42.7921,-73.4387
"1301LOU0161E","LOUNSBURY POND",2016,"2016-09-28","2016-10-26",2,"1301LOU0161E_C",41.2704,-73.923
"1301MEL0331","MELZINGAH RESERVOIR",2021,"2021-07-19","2021-07-19",1,"1301MEL0331_DH",41.4721,-73.9673
"1301MOH0179","LAKE MOHEGAN",2012,"2012-08-05","2012-09-23",5,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2013,"2013-07-14","2013-09-15",4,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2017,"2017-07-04","2017-07-25",2,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2018,"2018-06-20","2018-10-03",6,"1301MOH0179_C, 1301MOH0179_SSE",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2019,"2019-06-09","2019-08-05",6,"1301MOH0179_BEACH_1, 1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2014,"2014-07-20","2014-10-14",9,"1301MOH0179_C, 1301MOH0179_NE, 1301MOH0179_NW, 1301MOH0179_W",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2022,"2022-06-19","2022-09-12",7,"1301MOH0179_BEACH_1, 1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2021,"2021-07-19","2021-09-21",6,"1301MOH0179_BEACH_1, 1301MOH0179_BEACH_2, 1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2015,"2015-07-15","2015-07-15",1,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2020,"2020-06-13","2020-09-28",9,"1301MOH0179_BEACH_1, 1301MOH0179_C",41.314,-73.8488
"1301MORXXX1","MORNINGSIDE POND",2019,"2019-06-25","2019-09-10",6,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2018,"2018-06-04","2018-10-16",11,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2020,"2020-05-29","2020-07-17",4,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2017,"2017-06-21","2017-07-25",4,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2022,"2022-04-11","2022-10-12",7,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2021,"2021-06-26","2021-10-30",8,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2016,"2016-08-25","2016-10-26",3,"1301MORXXX1_C",40.80376,-73.95894
"1301MUC0333","MUCHATTOES LAKE",2017,"2017-09-29","2017-10-05",2,"1301MUC0333_C",41.4969,-74.031
"1301OLA0963","OLANA POND",2014,"2014-08-05","2014-08-05",1,"1301OLA0963_C",42.2118,-73.8314
"1301ORA0340","ORANGE LAKE",2018,"2018-06-06","2018-09-17",6,"1301ORA0340_C, 1301ORA0340_SSE",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2019,"2019-06-17","2019-09-15",8,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2022,"2022-06-20","2022-06-20",1,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2014,"2014-06-06","2014-08-10",6,"1301ORA0340_C, 1301ORA0340_SSE",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2021,"2021-07-13","2021-08-29",6,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2013,"2013-07-24","2013-09-08",3,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2020,"2020-08-09","2020-09-11",7,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2012,"2012-08-06","2012-09-17",4,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2017,"2017-05-24","2017-12-03",7,"1301ORA0340_C, 1301ORA0340_SSE",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2015,"2015-05-29","2015-09-03",3,"1301ORA0340_C, 1301ORA0340_SSE",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2016,"2016-06-23","2016-09-13",4,"1301ORA0340_C, 1301ORA0340_SSE",41.5488,-74.1037
"1301OSC0175","OSCAWANA LAKE",2021,"2021-07-14","2021-12-01",4,"1301OSC0175_BEACH_1, 1301OSC0175_BEACH_3, 1301OSC0175_BEACH_4, 1301OSC0175_C",41.396,-73.8488
"1301OSC0175","OSCAWANA LAKE",2022,"2022-07-20","2022-07-20",1,"1301OSC0175_BEACH_3",41.396,-73.8488
"1301PEE0171","LAKE PEEKSKILL",2019,"2019-07-15","2019-08-12",2,"1301PEE0171_BEACH_1",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2020,"2020-07-02","2020-08-26",16,"1301PEE0171_BEACH_1, 1301PEE0171_BEACH_2, 1301PEE0171_BEACH_3",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2014,"2014-07-22","2014-10-21",5,"1301PEE0171_C, 1301PEE0171_SSW, 1301PEE0171_SW",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2015,"2015-07-26","2015-07-26",1,"1301PEE0171_N",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2022,"2022-06-13","2022-08-25",11,"1301PEE0171_BEACH_1, 1301PEE0171_BEACH_2, 1301PEE0171_BEACH_3",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2018,"2018-06-30","2018-08-24",4,"1301PEE0171_BEACH_1, 1301PEE0171_BEACH_2, 1301PEE0171_C",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2017,"2017-07-16","2017-08-28",6,"1301PEE0171_BEACH_1, 1301PEE0171_BEACH_2, 1301PEE0171_BEACH_3, 1301PEE0171_W",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2021,"2021-06-30","2021-10-03",8,"1301PEE0171_BEACH_1, 1301PEE0171_BEACH_2, 1301PEE0171_BEACH_3, 1301PEE0171_C",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2012,"2012-10-10","2012-10-10",1,"1301PEE0171_C",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2016,"2016-07-16","2016-07-16",1,"1301PEE0171_NW",41.3395,-73.8828
"1301PRIXXX1","UNNAMED POND SLINGERLANDS",2016,"2016-09-22","2016-09-22",1,"1301PRIXXX1_C",42.62752,-73.87883
"1301REN0336","RENSSELAER LAKE",2018,"2018-09-12","2018-09-12",1,"1301REN0336_C",42.6987,-73.8381
"1301ROA0183B","ROARING BROOK LAKE",2022,"2022-05-21","2022-10-22",7,"1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2017,"2017-06-04","2017-09-17",6,"1301ROA0183B_BEACH_1, 1301ROA0183B_C, 1301ROA0183B_NSPUR",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2021,"2021-08-16","2021-11-07",8,"1301ROA0183B_BEACH_1, 1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2016,"2016-06-26","2016-06-26",1,"1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2012,"2012-07-30","2012-08-04",2,"1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2015,"2015-06-07","2015-08-16",5,"1301ROA0183B_BEACH_3, 1301ROA0183B_BEACH_4, 1301ROA0183B_NSPUR",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2020,"2020-05-22","2020-10-23",21,"1301ROA0183B_BEACH_1, 1301ROA0183B_BEACH_2, 1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2018,"2018-05-20","2018-09-22",9,"1301ROA0183B_BEACH_4, 1301ROA0183B_C, 1301ROA0183B_N, 1301ROA0183B_NSPUR",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2019,"2019-05-30","2019-10-30",7,"1301ROA0183B_C",41.4388,-73.8075
"1301ROU0446","ROUND POND",2022,"2022-07-14","2022-07-16",2,"1301ROU0446_C",41.9443,-73.826
"1301SEP0826","SEPASCO LAKE",2015,"2015-08-17","2015-09-09",2,"1301SEP0826_C",41.9598,-73.8376
"1301SEP0826","SEPASCO LAKE",2020,"2020-08-21","2020-08-21",1,"1301SEP0826_BEACH_1",41.9598,-73.8376
"1301SEP0826","SEPASCO LAKE",2021,"2021-09-07","2021-09-07",1,"1301SEP0826_C",41.9598,-73.8376
"1301SIL0184C","SILVER MINE LAKE",2020,"2020-10-24","2020-10-24",1,"1301SIL0184C_C",41.2904,-74.0549
"1301SLE6666","SLEEPY HOLLOW LAKE",2022,"2022-09-09","2022-09-09",1,"1301SLE6666_C",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2018,"2018-08-22","2018-10-24",5,"1301SLE6666_C",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2014,"2014-08-05","2014-08-05",1,"1301SLE6666_SSW",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2012,"2012-10-20","2012-10-20",1,"1301SLE6666_C",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2013,"2013-06-18","2013-10-03",4,"1301SLE6666_C",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2021,"2021-08-04","2021-09-15",4,"1301SLE6666_BEACH, 1301SLE6666_C",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2019,"2019-09-17","2019-09-17",1,"1301SLE6666_C",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2020,"2020-06-26","2020-11-09",3,"1301SLE6666_BEACH",42.2944,-73.8069
"1301SNY0377","SNYDERS LAKE",2012,"2012-10-02","2012-10-25",3,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2020,"2020-09-22","2020-11-10",3,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2014,"2014-07-17","2014-07-24",2,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2015,"2015-09-16","2015-09-16",1,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2017,"2017-11-14","2017-11-14",1,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2021,"2021-10-08","2021-10-08",1,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2022,"2022-07-23","2022-07-23",1,"1301SNY0377_C",42.6631,-73.6347
"1301TAR0015A","TARRYTOWN RESERVOIR",2013,"2013-10-01","2013-10-17",2,"1301TAR0015A_C",41.0824,-73.842
"1301THE1027","THE POND IN CENTRAL PARK",2018,"2018-07-26","2018-07-26",1,"1301THE1027_C",40.766,-73.9741
"1301THE1027","THE POND IN CENTRAL PARK",2020,"2020-08-28","2020-08-28",1,"1301THE1027_C",40.766,-73.9741
"1301THE1029","THE LAKE IN CENTRAL PARK",2016,"2016-06-15","2016-11-27",21,"1301THE1029_BB, 1301THE1029_BET, 1301THE1029_C, 1301THE1029_HER, 1301THE1029_LP, 1301THE1029_OAK, 1301THE1029_WAG",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2015,"2015-06-03","2015-10-21",19,"1301THE1029_BET, 1301THE1029_BHD, 1301THE1029_C, 1301THE1029_HER, 1301THE1029_OAK",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2020,"2020-07-06","2020-10-14",14,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2017,"2017-06-06","2017-11-07",21,"1301THE1029_BET, 1301THE1029_BHD, 1301THE1029_C, 1301THE1029_LP, 1301THE1029_OAK",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2018,"2018-06-04","2018-10-15",19,"1301THE1029_BET, 1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2019,"2019-05-20","2019-10-21",21,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2022,"2022-05-26","2022-10-25",30,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2014,"2014-07-03","2014-10-10",5,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2013,"2013-07-30","2013-07-30",1,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2021,"2021-06-13","2021-10-25",16,"1301THE1029_C",40.7765,-73.9726
"1301TIB0183E","LAKE TIBET",2021,"2021-08-08","2021-08-29",2,"1301TIB0183E_C",41.4512,-73.7782
"1301TIO0152","LAKE TIORATI",2017,"2017-10-23","2017-10-23",1,"1301TIO0152_C",41.2617,-74.0879
"1301TIO0152","LAKE TIORATI",2020,"2020-07-24","2020-08-24",3,"1301TIO0152_OPRBEACH_1, 1301TIO0152_OPRBEACH_2",41.2617,-74.0879
"1301TIO0152","LAKE TIORATI",2022,"2022-06-24","2022-11-11",3,"1301TIO0152_C, 1301TIO0152_OPRBEACH_1",41.2617,-74.0879
"1301TIO0152","LAKE TIORATI",2019,"2019-07-17","2019-07-17",1,"1301TIO0152_BEACH_1",41.2617,-74.0879
"1301TIV0309","TIVOLI LAKE",2022,"2022-09-01","2022-10-06",3,"1301TIV0309_C",42.6703,-73.7615
"1301TOM0150I","TOMKINS LAKE",2022,"2022-09-18","2022-09-18",1,"1301TOM0150I_C",41.2716,-73.9903
"1301TOM0150I","TOMKINS LAKE",2021,"2021-09-20","2021-10-05",2,"1301TOM0150I_C",41.2716,-73.9903
"1301UWB0023B","HALSEY POND",2016,"2016-10-05","2016-10-05",1,"1301UWB0023B_C",41.0291,-73.8577
"1301UWB0167B","UNNAMED WATER",2019,"2019-08-06","2019-08-06",1,"1301UWB0167B_C",41.4132,-73.8631
"1301UWB0226E","UNNAMED WATER",2019,"2019-08-16","2019-08-16",1,"1301UWB0226E_C",42.6075,-73.8909
"1301UWB0339","UNNAMED POND ALGONQUIN PARK",2016,"2016-10-21","2016-10-21",1,"1301UWB0339_C",41.5219,-74.0615
"1301UWB0391B","MARCY STREET POND",2018,"2018-08-27","2018-08-27",1,"1301UWB0391B_C",42.6338,-73.5602
"1301UWB0420B","FALL KILL POND",2016,"2016-10-25","2016-10-25",1,"1301UWB0420B_C",41.7412,-73.8974
"1301UWB1031","TURTLE POND",2020,"2020-07-17","2020-09-25",7,"1301UWB1031_C",40.7793,-73.9674
"1301UWB1031","TURTLE POND",2021,"2021-07-12","2021-10-05",9,"1301UWB1031_C",40.7793,-73.9674
"1301UWB1031","TURTLE POND",2015,"2015-09-24","2015-10-21",4,"1301UWB1031_C, 1301UWB1031_E",40.7793,-73.9674
"1301UWB1031","TURTLE POND",2016,"2016-06-22","2016-09-28",10,"1301UWB1031_C, 1301UWB1031_E",40.7793,-73.9674
"1301UWB1031","TURTLE POND",2019,"2019-07-22","2019-10-21",11,"1301UWB1031_C",40.7793,-73.9674
"1301UWB1031","TURTLE POND",2022,"2022-06-30","2022-07-12",2,"1301UWB1031_C",40.7793,-73.9674
"1301UWB1031","TURTLE POND",2017,"2017-07-10","2017-10-23",15,"1301UWB1031_C, 1301UWB1031_E",40.7793,-73.9674
"1301UWB1031","TURTLE POND",2018,"2018-06-18","2018-10-15",17,"1301UWB1031_C",40.7793,-73.9674
"1301UWBXXX1","UNNAMED WATERBODY (COLONIE CROSSINGS)",2021,"2021-06-01","2021-06-01",1,"1301UWBXXX1_C",42.719,-73.792
"1301VOS0433","VOSBURG POND",2019,"2019-08-16","2019-08-16",1,"1301VOS0433_C",42.6569,-73.5606
"1301VOS0433","VOSBURG POND",2017,"2017-08-13","2017-08-13",1,"1301VOS0433_C",42.6569,-73.5606
"1301VOS0433","VOSBURG POND",2020,"2020-07-13","2020-10-22",3,"1301VOS0433_C",42.6569,-73.5606
"1301WAS0302","WASHINGTON PARK POND",2022,"2022-07-15","2022-10-06",4,"1301WAS0302_C",42.6571,-73.7733
"1301WAS0302","WASHINGTON PARK POND",2020,"2020-09-15","2020-09-15",1,"1301WAS0302_C",42.6571,-73.7733
"1301WAS0302","WASHINGTON PARK POND",2017,"2017-09-20","2017-10-10",2,"1301WAS0302_C",42.6571,-73.7733
"1301WAS0302","WASHINGTON PARK POND",2018,"2018-06-26","2018-10-10",6,"1301WAS0302_C",42.6571,-73.7733
"1301WAS0302","WASHINGTON PARK POND",2013,"2013-10-05","2013-10-21",2,"1301WAS0302_C",42.6571,-73.7733
"1301WAS0302","WASHINGTON PARK POND",2021,"2021-07-01","2021-08-04",2,"1301WAS0302_C",42.6571,-73.7733
"1301WAS0302","WASHINGTON PARK POND",2019,"2019-07-15","2019-10-19",4,"1301WAS0302_C",42.6571,-73.7733
"1301WEL0150C","LAKE WELCH",2019,"2019-07-19","2019-08-18",2,"1301WEL0150C_OPRBEACH_1, 1301WEL0150C_OPRBEACH_4",41.2307,-74.0747
"1301WEL0150C","LAKE WELCH",2020,"2020-07-25","2020-09-25",2,"1301WEL0150C_OPRBEACH_2, 1301WEL0150C_OPRBEACH_3",41.2307,-74.0747
"1301WEL0150C","LAKE WELCH",2021,"2021-06-01","2021-06-01",1,"1301WEL0150C_OPRBEACH_3",41.2307,-74.0747
"1301WEL0150C","LAKE WELCH",2022,"2022-06-26","2022-10-26",14,"1301WEL0150C_C, 1301WEL0150C_LAG, 1301WEL0150C_OPRBEACH_3",41.2307,-74.0747
"1301WEL0150C","LAKE WELCH",2016,"2016-08-31","2016-08-31",1,"1301WEL0150C_C",41.2307,-74.0747
"1301WEL0150C_CTRL-1",NA,2022,"2022-07-26","2022-07-26",1,"1301WEL0150C_CTRL-1",NA,NA
"1301WEL0150C_CTRL-2",NA,2022,"2022-07-26","2022-07-26",1,"1301WEL0150C_CTRL-2",NA,NA
"1301WEL0150C_CTRL-3",NA,2022,"2022-07-26","2022-07-26",1,"1301WEL0150C_CTRL-3",NA,NA
"1301WEL0150C_CTRL-4",NA,2022,"2022-07-26","2022-07-26",1,"1301WEL0150C_CTRL-4",NA,NA
"1301WEL0150C_TRMT-2",NA,2022,"2022-07-26","2022-07-26",1,"1301WEL0150C_TRMT-2",NA,NA
"1301WEL0150C_TRMT-3",NA,2022,"2022-07-26","2022-07-26",1,"1301WEL0150C_TRMT-3",NA,NA
"1301WEL0150C_TRMT-4",NA,2022,"2022-07-26","2022-07-26",1,"1301WEL0150C_TRMT-4",NA,NA
"1301WELXXX1","LAKE WELCH LAGOON",2022,"2022-08-14","2022-08-14",1,"1301WELXXX1_C",41.23307,-74.06978
"1302BAR0071","BARRETT POND",2019,"2019-06-17","2019-06-17",1,"1302BAR0071_C",41.4344,-73.7406
"1302BAR0071","BARRETT POND",2022,"2022-09-12","2022-09-12",1,"1302BAR0071_C",41.4344,-73.7406
